id;cod_sucursal;num_apolce;cod_cobertura;dat_inicio_vigencia_apolice;dat_fim_vigencia_apolice;dat_inicio_vigencia_documento;dat_fim_vigencia_documento;num_cep;complemento_cep;cod_tipo_seguro;des_tipo_seguro;cod_congenere;cod_modalidade;des_modalidade;cod_grau_risco;des_grau_risco;flg_condominio_horizontal;vlr_maximo_lmi;vlr_score_serasa;qtdsin;ind_vert1;uf;ibgregmac;ibgregmso;ibgregmic;rndpcap_str;indvert_str;densidemo_mun;qtdemp_mun;indvlr;tmpapl;exp;lmiexp;apltratada;cobdes;FAIXA_SCORE_SERASA;BASAL;PARSEV;par_tpseg;par_mdl;par_restip;par_regmso;par_regmic;par_regmac;par_indvert_str;par_uf;par_renda_alta;par_no_arvore;par_chorizontal;par_coef_X_qtdemp_mun;par_ind_vert1;par_ultimo_ano_modelagem;premio_estimado;lmi_exc;premio_exc;premio_estimado_reset;premio_seguranca
467;51;313;64;24;24;24;24;5525;80;1;0;-1;1;0;2.0;0;-3;5000.0;-1;;0.1247;9;3;3810;381007;735.67;0.2825;7782.7236;565893;;730;0.226027397;1130.136986;51313;0;0;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
473;51;315;64;24;25;24;25;3155;0;1;0;-1;1;0;2.0;0;-3;5000.0;639;;0.3483;9;3;3810;381007;916.69;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51315;0;2;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
488;51;319;64;26;28;26;28;60810;50;1;0;-1;1;0;2.0;0;-3;5000.0;407;;0.6852;0;2;2303;230301;3987.86;0.1776;8195.972;60799;;730;0.22739726;1136.986301;51319;0;1;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
493;51;321;64;28;31;28;31;22210;30;1;0;-1;1;0;2.0;0;-3;5000.0;858;;0.9237;6;3;3301;330101;4922.96;0.3762;5104.9533;192065;;1096;0.333941606;1669.708029;51321;0;4;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
499;51;324;64;37;41;36;42;6351;40;1;0;-1;1;0;1.0;1;1;25000.0;919;;0.0;9;3;3810;381005;5308.65;0.1454;11144.9429;5988;;1096;0.333941606;8348.540146;51324;0;7;4.257353446;-0.78838712;0.297264283;0;0.0;0.0;0;0;0;0;0;0;0.230843282;0;0.0;0;0;0;0;54.4386234;13.60965585
503;51;325;64;29;32;33;32;9070;580;1;0;-1;1;0;1.0;1;2;9316.19;-1;;0.3262;9;3;3810;381007;1815.77;0.1776;4038.887;25376;;730;0.231506849;2156.761795;51325;0;0;4.257353446;-1.291487943;0.297264283;0;0.0;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;26.13119433;6.532798582
516;51;335;64;29;32;29;32;83181;0;1;0;-1;1;0;1.0;1;2;6000.0;583;;-3.0;5;4;4105;410502;-3.0;-3.0;-3.0;-3;;730;0.231506849;1389.041096;51335;0;2;4.257353446;-1.609288469;0.297264283;0;0.0;1.292065746;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;69.22728004;17.30682001
520;51;339;64;31;35;31;35;78068;410;1;0;-1;1;0;1.0;1;2;6000.0;648;;0.0386;4;5;5101;510103;1031.87;0.1233;144.4152;20399;;730;0.232876712;1397.260274;51339;0;2;4.257353446;-1.609288469;0.297264283;0;0.0;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;19.01692286;4.754230715
536;51;351;64;33;37;33;37;26255;570;1;0;-1;1;0;2.0;0;-3;5000.0;923;;0.0754;6;3;3301;330101;1372.96;0.0553;1441.1459;9393;;730;0.234246575;1171.232877;51351;0;7;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
545;51;358;64;35;39;34;39;28950;0;1;0;-1;1;0;1.0;1;1;6000.0;867;;0.0106;6;3;3305;330501;-3.0;0.0105;437.9712;1738;;730;0.235616438;1413.69863;51358;0;4;4.257353446;-1.609288469;0.297264283;0;0.0;0.0;0;0;0;0;0;0;0.230843282;0;0.0;0;0;0;0;23.95489151;5.988722878
554;51;362;64;35;39;34;39;88101;100;1;0;-1;1;0;2.0;0;-3;5000.0;933;;0.75;7;4;4204;420403;1766.07;0.3424;1989.2167;10623;;730;0.235616438;1178.082192;51362;0;8;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
559;51;365;64;35;39;40;39;32419;462;1;0;-1;1;0;1.0;1;2;20000.0;923;;-3.0;3;3;3104;310401;-3.0;-3.0;2345.5935;1640;;730;0.235616438;4712.328767;51365;0;7;4.257353446;-0.881443596;0.297264283;0;0.0;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;39.37669456;9.84417364
564;51;368;64;37;41;36;42;35410;0;1;0;-1;1;0;1.0;1;2;15000.0;944;;-3.0;3;3;3104;310406;-3.0;-3.0;-3.0;-3;;1096;0.333941606;5009.124088;51368;0;8;4.257353446;-1.017803395;0.297264283;0;0.0;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;34.3572938;8.589323449
570;51;371;64;13;13;0;12;6543;1;1;0;-1;1;0;2.0;0;2;20000.0;894;;0.7263;9;3;3810;381005;5575.74;0.0701;681.8557;11913;;730;0.136986301;2739.726027;51371;0;5;4.257353446;-0.881443596;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;10.49916329;2.624790824
574;51;375;64;40;44;42;45;1530;10;1;0;-1;1;0;2.0;0;-3;5000.0;859;;0.7072;9;3;3810;381007;2687.38;0.2825;7782.7236;565893;;730;0.239726027;1198.630137;51375;0;4;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
585;51;377;64;40;45;42;46;5014;0;1;0;-1;1;0;2.0;0;-3;5000.0;893;;0.942;9;3;3810;381007;4319.69;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51377;0;5;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
590;51;379;64;40;44;42;45;2021;30;1;0;-1;1;0;2.0;0;-3;5000.0;861;;0.7672;9;3;3810;381007;3461.77;0.2825;7782.7236;565893;;730;0.239726027;1198.630137;51379;0;4;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
595;51;380;64;40;44;42;45;4022;1;1;0;-1;1;0;2.0;0;-3;5000.0;916;;0.7805;9;3;3810;381007;320.46;0.2825;7782.7236;565893;;730;0.239726027;1198.630137;51380;0;7;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
600;51;384;64;42;48;44;50;26130;230;1;0;-1;1;0;2.0;0;-3;5000.0;916;;0.1338;6;3;3301;330101;761.38;0.0191;5992.325;3780;;1096;0.333941606;1669.708029;51384;0;7;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
605;51;386;64;42;47;44;49;82930;450;1;0;-1;1;0;1.0;1;2;6000.0;808;;0.0021;5;4;4105;410502;795.94;0.2656;4326.7951;103192;;730;0.24109589;1446.575342;51386;0;3;4.257353446;-1.609288469;0.297264283;0;0.0;1.292065746;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;69.22728004;17.30682001
609;51;392;64;42;48;44;36;13421;739;1;0;-1;1;0;1.0;1;2;6000.0;58;;-3.0;9;3;3811;381102;1931.92;0.113;283.1404;16184;;1096;0.333941606;2003.649635;51392;0;0;4.257353446;-1.609288469;0.297264283;0;0.0;0.756138901;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;40.5067311;10.12668277
619;51;399;64;43;49;45;51;71680;350;1;0;-1;1;0;1.0;1;1;10000.0;856;;0.0;1;5;5301;530101;4471.46;0.2565;489.9215;92951;;730;0.242465753;2424.657534;51399;0;4;4.257353446;-1.246549488;0.297264283;0;0.0;0.0;0;0;0;0;0;0;0.230843282;0;0.0;0;0;0;0;34.42942314;8.607355785
628;51;408;64;47;54;48;56;4078;10;1;0;-1;1;0;2.0;0;-3;20000.0;820;;0.9449;9;3;3810;381007;4170.05;0.2825;7782.7236;565893;;730;0.245205479;4904.109589;51408;0;3;4.257353446;-0.881443596;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;-0.82941023;0;0;0;0;4.580853513;1.145213378
633;51;409;64;47;54;48;56;20775;0;1;0;-1;1;0;2.0;0;-3;5000.0;432;;0.7916;6;3;3301;330101;1590.53;0.3762;5104.9533;192065;;730;0.245205479;1226.027397;51409;0;1;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
637;51;410;64;47;54;37;56;13107;110;1;0;-1;1;0;1.0;1;1;3000.0;885;;0.0;9;3;3505;350502;2110.39;0.2441;1447.6141;49753;;730;0.245205479;735.6164384;51410;0;5;4.257353446;-2.275877579;0.297264283;0;0.0;0.0;0;0;0;0;0;0;0.230843282;0;0.0;0;0;0;0;12.29980529;3.074951321
641;51;411;64;47;55;48;57;20710;350;1;0;-1;1;0;2.0;0;-3;5000.0;884;;0.7569;6;3;3301;330101;2076.46;0.3762;5104.9533;192065;;1096;0.333941606;1669.708029;51411;0;5;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
646;51;412;64;47;54;48;56;1419;1;1;0;-1;1;0;2.0;0;-3;5000.0;606;;0.9548;9;3;3810;381007;4145.08;0.2825;7782.7236;565893;;730;0.245205479;1226.027397;51412;0;2;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
651;51;414;64;47;54;48;56;20560;25;1;0;-1;1;0;2.0;0;-3;5000.0;854;;-3.0;6;3;3301;330101;3215.13;0.3762;5104.9533;192065;;730;0.245205479;1226.027397;51414;0;4;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
656;51;415;64;43;49;45;63;4674;225;1;0;-1;1;0;2.0;0;-3;5000.0;109;;0.5924;9;3;3810;381007;4572.83;0.2825;7782.7236;565893;;730;0.242465753;1212.328767;51415;0;0;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
660;51;418;64;51;59;52;64;13280;368;1;0;-1;1;0;1.0;1;1;3000.0;902;;-3.0;9;3;3505;350502;-3.0;-3.0;869.5604;3488;;730;0.247945205;743.8356164;51418;0;6;4.257353446;-2.275877579;0.297264283;0;0.0;0.0;0;0;0;0;0;0;0.230843282;0;0.0;0;0;0;0;12.29980529;3.074951321
664;51;419;64;51;60;52;65;4052;30;1;0;-1;1;0;2.0;0;-3;10000.0;917;;0.6999;9;3;3810;381007;3835.06;0.2825;7782.7236;565893;;1096;0.333941606;3339.416058;51419;0;7;4.257353446;-1.246549488;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;7.287712245;1.821928061
674;51;422;64;54;64;56;69;71925;180;1;0;-1;1;0;2.0;0;-3;5000.0;356;;0.9676;1;5;5301;530101;4221.98;0.2565;489.9215;92951;;1096;0.333941606;1669.708029;51422;0;1;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
682;51;430;64;54;63;39;68;15085;505;1;0;-1;1;0;2.0;0;-3;5000.0;381;;0.3938;9;3;3814;381407;1654.25;0.1575;1009.7996;23064;;730;0.249315068;1246.575342;51430;0;1;4.257353446;-1.762887192;0.297264283;0;-1.321878565;0.0;0;0;0;0;0;0;0.0;0;0.0;0;0;0;0;4.348591379;1.087147845
