id;cod_sucursal;num_apolce;cod_cobertura;dat_inicio_vigencia_apolice;dat_fim_vigencia_apolice;dat_inicio_vigencia_documento;dat_fim_vigencia_documento;num_cep;complemento_cep;cod_tipo_seguro;des_tipo_seguro;cod_congenere;cod_modalidade;des_modalidade;cod_grau_risco;des_grau_risco;flg_condominio_horizontal;vlr_maximo_lmi;vlr_score_serasa;qtdsin;ind_vert1;uf;ibgregmac;ibgregmso;ibgregmic;rndpcap_str;indvert_str;densidemo_mun;qtdemp_mun;indvlr;tmpapl;exp;lmiexp;apltratada;cobdes;FAIXA_SCORE_SERASA;BASAL;PARSEV;par_tpseg;par_mdl;par_restip;par_regmso;par_regmic;par_regmac;par_indvert_str;par_uf;par_renda_alta;par_no_arvore;par_chorizontal;par_coef_X_qtdemp_mun;par_ind_vert1;par_ultimo_ano_modelagem;premio_estimado;lmi_exc;premio_exc;premio_estimado_reset;premio_seguranca
246;51;105;2;22/09/2021 00:00;22/09/2024 00:00;22/09/2021 00:00;22/09/2024 00:00;21655;340;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.7086;RJ;3;3301;330101;658.09;0.3762;5104.9533;192065;;1096;0.333941606;1669.708029;51105;2-DanosEletricos;(-1.001, 236.0];6.8481;-3.675124402;0;0;0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;5.086314302;0
250;51;110;2;23/09/2021 00:00;23/09/2024 00:00;23/09/2021 00:00;23/09/2024 00:00;4710;90;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;864;;0.4487;SP;3;3810;381007;2692.2;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51110;2-DanosEletricos;(821.0, 867.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
255;51;112;2;23/09/2021 00:00;23/09/2024 00:00;23/09/2021 00:00;23/09/2024 00:00;8290;480;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;5000;775;;0.0343;SP;3;3810;381007;774.15;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51112;2-DanosEletricos;(686.0, 821.0];6.8481;-3.675124402;0;0;1.0144;0;0;0;0;0;0;-0.4468;0;-0.325048939;0;0;0;0;0;30.43297302;0
260;50;115;2;28/02/2022 00:00;28/02/2024 00:00;21/11/2022 00:00;28/02/2024 00:00;4120;150;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;15000;896;;0.8005;SP;3;3810;381007;3227.51;0.2825;7782.7236;565893;;730;0.373972603;5609.589041;50115;2-DanosEletricos;(894.0, 915.0];6.8481;-2.64323434;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;23.78884374;0
265;51;118;2;25/09/2021 00:00;25/09/2023 00:00;25/09/2021 00:00;25/09/2023 00:00;11030;603;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;882;;0.8047;SP;3;3810;381006;1636.23;0.6309;1543.4852;22570;;730;0.160273973;801.369863;51118;2-DanosEletricos;(867.0, 894.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.6866;0;-0.012964208;0;0;0;0;0;11.8628467;0
270;51;127;2;27/09/2021 00:00;27/09/2023 00:00;27/09/2021 00:00;26/06/2023 00:00;9810;390;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;679;;0.0814;SP;3;3810;381007;1308.61;0.2394;1993.3407;27397;;730;0.163013699;815.0684932;51127;2-DanosEletricos;(484.0, 686.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.6866;0;-0.015736837;0;0;0;0;0;11.83000099;0
275;51;128;2;27/09/2021 00:00;27/09/2023 00:00;29/09/2021 00:00;27/09/2023 00:00;4144;20;1;APOLICE NOVA;-1;1;HABITUAL;;;2;5000;453;;0.8303;SP;3;3810;381007;2462.51;0.2825;7782.7236;565893;;730;0.163013699;815.0684932;51128;2-DanosEletricos;(236.0, 484.0];6.8481;-3.675124402;0;0;1.0144;0;0;0;0;0;0;-0.4468;0;-0.325048939;0;0;0;0;0;30.43297302;0
280;51;129;2;27/09/2021 00:00;27/09/2023 00:00;27/09/2021 00:00;27/09/2023 00:00;22030;30;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;656;;0.9903;RJ;3;3301;330101;3680.56;0.3762;5104.9533;192065;;730;0.163013699;815.0684932;51129;2-DanosEletricos;(484.0, 686.0];6.8481;-3.675124402;0;0;0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;5.086314302;0
285;51;137;2;29/09/2021 00:00;29/09/2023 00:00;29/09/2021 00:00;29/09/2023 00:00;4560;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;922;;0.2479;SP;3;3810;381007;4415.08;0.2825;7782.7236;565893;;730;0.165753425;828.7671233;51137;2-DanosEletricos;(915.0, 929.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
290;51;139;2;29/09/2021 00:00;29/09/2023 00:00;29/09/2021 00:00;29/09/2023 00:00;9291;210;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;7000;916;;0.193;SP;3;3810;381007;2232.75;0.1776;4038.887;25376;;730;0.165753425;1160.273973;51139;2-DanosEletricos;(915.0, 929.0];6.8481;-3.322260125;0;0;0;0;0;0;0;0;0;-0.6866;0;-0.014575974;0;0;0;0;0;16.85527898;0
296;51;143;2;30/09/2021 00:00;30/09/2023 00:00;05/10/2021 00:00;30/09/2023 00:00;8717;650;1;APOLICE NOVA;-1;1;HABITUAL;;;1;5000;-1;;0.0332;SP;3;3810;381004;981.57;0.1444;577.4158;11789;;730;0.167123288;835.6164384;51143;2-DanosEletricos;(-1.001, 236.0];6.8481;-3.675124402;0;0;1.0144;0;0;0;0;0;0;-0.2698;0;-0.006771602;0;0;0;0;0;49.93908671;0
302;51;150;2;01/10/2021 00:00;01/10/2024 00:00;01/12/2021 00:00;01/10/2024 00:00;1423;1;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;20000;61;;0.9324;SP;3;3810;381007;4371;0.2825;7782.7236;565893;;1096;0.333941606;6678.832117;51150;2-DanosEletricos;(-1.001, 236.0];6.8481;-2.42467786;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;29.59996564;0
308;51;155;2;30/09/2021 00:00;30/09/2023 00:00;30/09/2021 00:00;30/09/2023 00:00;1331;1;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;724;;0.9266;SP;3;3810;381007;4476.65;0.2825;7782.7236;565893;;730;0.167123288;835.6164384;51155;2-DanosEletricos;(686.0, 821.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
313;51;157;2;04/10/2021 00:00;04/10/2023 00:00;04/10/2021 00:00;04/10/2023 00:00;21051;120;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;8000;787;;0.8554;RJ;3;3301;330101;1172.99;0.3762;5104.9533;192065;;730;0.17260274;1380.821918;51157;2-DanosEletricos;(686.0, 821.0];6.8481;-3.191802787;0;0;0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;8.247210956;0
316;51;158;2;04/10/2021 00:00;04/10/2023 00:00;04/10/2021 00:00;04/10/2023 00:00;2710;70;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;5000;910;;-3;SP;3;3810;381007;947.85;0.2825;7782.7236;565893;;730;0.17260274;863.0136986;51158;2-DanosEletricos;(894.0, 915.0];6.8481;-3.675124402;0;0;1.0144;0;0;0;0;0;0;-0.4468;0;-0.325048939;0;0;0;0;0;30.43297302;0
321;51;162;2;04/10/2021 00:00;04/10/2023 00:00;18/11/2021 00:00;04/10/2023 00:00;17800;0;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;1499.74;594;;0.0212;SP;3;3812;381201;-3;0.0212;84.7687;1907;;730;0.17260274;258.8592329;51162;2-DanosEletricos;(484.0, 686.0];6.8481;-5.274220145;0;0;1.0144;0.8598;0;0;0;0;0;0;0;-0.001095381;0;0;0;0;0;31.40554514;0
326;51;168;2;04/10/2021 00:00;04/10/2023 00:00;04/10/2021 00:00;04/10/2023 00:00;1552;1;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;846;;0.5197;SP;3;3810;381007;2051.77;0.2825;7782.7236;565893;;730;0.17260274;863.0136986;51168;2-DanosEletricos;(821.0, 867.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
332;51;179;2;05/10/2021 00:00;05/10/2023 00:00;05/10/2021 00:00;05/10/2023 00:00;4152;40;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;10000;934;;0.0998;SP;3;3810;381007;1630.42;0.2825;7782.7236;565893;;730;0.173972603;1739.726027;51179;2-DanosEletricos;(929.0, 950.0];6.8481;-2.985128602;0;0;1.0144;0;0;0;0;0;0;-0.4468;0;-0.325048939;0;0;0;0;0;60.67443616;0
340;51;195;2;07/10/2021 00:00;07/10/2023 00:00;07/10/2021 00:00;23/08/2023 03:49;7096;110;4;CANCELAMENTO;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;5000;770;;0.029;SP;3;3810;381002;1462.12;0.1184;4127.7037;30902;;730;0.176712329;883.5616438;51195;2-DanosEletricos;(686.0, 821.0];6.8481;-3.675124402;0;0;1.0144;0;0;0;0;0;0;-0.4468;0;-0.017750109;0;0;0;0;0;41.3811511;0
345;51;196;2;07/10/2021 00:00;07/10/2023 00:00;07/10/2021 00:00;07/10/2023 00:00;29060;700;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;807;;0.902;ES;3;3201;320104;2366.18;0.434;3956.2247;18658;;730;0.176712329;883.5616438;51196;2-DanosEletricos;(686.0, 821.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.6866;0;-0.010717155;0;0;0;0;0;11.88953312;0
349;51;197;2;07/10/2021 00:00;07/10/2023 00:00;07/10/2021 00:00;28/07/2023 00:00;29102;10;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;877;;0.8005;ES;3;3201;320104;519.28;0.3099;2128.3821;14063;;730;0.176712329;883.5616438;51197;2-DanosEletricos;(867.0, 894.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.6866;0;-0.008077787;0;0;0;0;0;11.92095542;0
358;51;204;2;08/10/2021 00:00;08/10/2023 00:00;08/10/2021 00:00;08/10/2023 00:00;4717;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.5333;SP;3;3810;381007;3811.81;0.2825;7782.7236;565893;;730;0.178082192;890.4109589;51204;2-DanosEletricos;(-1.001, 236.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
363;99;212;2;10/06/2021 00:00;10/06/2024 00:00;10/06/2021 00:00;10/06/2024 00:00;2313;1;2;RENOVACAO NA CIA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;4500;923;;0.0089;SP;3;3810;381007;1099.31;0.2825;7782.7236;565893;;1096;0.333941606;1502.737226;99212;2-DanosEletricos;(915.0, 929.0];6.8481;-3.793143662;-0.2372;0;1.0144;0;0;0;0;0;0;-0.4468;0;-0.325048939;0;0;0;0;0;21.33411424;0
368;51;216;2;08/10/2021 00:00;08/10/2023 00:00;08/10/2021 00:00;08/10/2023 00:00;11075;400;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;882;;0.8317;SP;3;3810;381006;1160.36;0.6309;1543.4852;22570;;730;0.178082192;890.4109589;51216;2-DanosEletricos;(867.0, 894.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.6866;0;-0.012964208;0;0;0;0;0;11.8628467;0
373;51;222;2;10/10/2021 00:00;10/10/2023 00:00;10/10/2021 00:00;10/10/2023 00:00;1311;200;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;678;;0.9563;SP;3;3810;381007;5922.13;0.2825;7782.7236;565893;;730;0.180821918;904.109589;51222;2-DanosEletricos;(484.0, 686.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
378;51;223;2;11/10/2021 00:00;11/10/2023 00:00;11/10/2021 00:00;27/07/2023 02:35;12093;630;4;CANCELAMENTO;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;5000;248;;-3;SP;3;3815;381506;460.52;0.0798;477.2442;8740;;730;0.182191781;910.9589041;51223;2-DanosEletricos;(236.0, 484.0];6.8481;-3.675124402;0;0;1.0144;0.5512;0;0;0;0;0;-0.2698;0;-0.005020256;0;0;0;0;0;86.81290993;0
383;51;225;2;11/10/2021 00:00;11/10/2023 00:00;11/10/2021 00:00;27/07/2023 02:35;2910;0;4;CANCELAMENTO;-1;1;HABITUAL;2;APARTAMENTO;-3;6000;956;;0.0733;SP;3;3810;381007;1164.71;0.2825;7782.7236;565893;;730;0.182191781;1093.150685;51225;2-DanosEletricos;(950.0, 1000.0];6.8481;-3.479506648;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;10.30824864;0
386;51;226;2;11/10/2021 00:00;11/10/2023 00:00;11/10/2021 00:00;11/10/2023 00:00;12221;150;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;240;;0.0968;SP;3;3815;381506;844.64;0.1759;617.8879;21957;;730;0.182191781;910.9589041;51226;2-DanosEletricos;(236.0, 484.0];6.8481;-3.675124402;0;0;0;0.5512;0;0;0;0;0;-0.2698;0;-0.012612101;0;0;0;0;0;31.24200482;0
391;51;227;2;11/10/2021 00:00;11/10/2023 00:00;11/10/2021 00:00;11/10/2023 00:00;22770;480;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;5000;861;;0.0696;RJ;3;3301;330101;2373.04;0.3762;5104.9533;192065;;730;0.182191781;910.9589041;51227;2-DanosEletricos;(821.0, 867.0];6.8481;-3.675124402;0;0;1.0144;-0.7255;0;0;0;0;0;-0.4468;0;-0.110322136;0;0;0;0;0;18.26074114;0
397;51;230;2;11/10/2021 00:00;11/10/2023 00:00;11/10/2021 00:00;11/10/2023 00:00;20271;90;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;932;;0.9104;RJ;3;3301;330101;2584.19;0.3762;5104.9533;192065;;730;0.182191781;910.9589041;51230;2-DanosEletricos;(929.0, 950.0];6.8481;-3.675124402;0;0;0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;5.086314302;0
402;51;235;2;13/10/2021 00:00;13/10/2024 00:00;13/10/2021 00:00;13/10/2024 00:00;1141;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;854;;0.0116;SP;3;3810;381007;1205.24;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51235;2-DanosEletricos;(821.0, 867.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
407;51;237;2;13/10/2021 00:00;13/10/2023 00:00;13/10/2021 00:00;13/10/2023 00:00;5036;110;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.5083;SP;3;3810;381007;1622.88;0.2825;7782.7236;565893;;730;0.184931507;924.6575342;51237;2-DanosEletricos;(-1.001, 236.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
412;51;240;2;13/10/2021 00:00;13/10/2023 00:00;13/10/2021 00:00;13/10/2023 00:00;4202;21;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;851;;0.5965;SP;3;3810;381007;1979.03;0.2825;7782.7236;565893;;730;0.184931507;924.6575342;51240;2-DanosEletricos;(821.0, 867.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
417;51;249;2;13/10/2021 00:00;13/10/2023 00:00;13/10/2021 00:00;13/10/2023 00:00;90850;130;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;3000;-1;;0.6479;RS;4;4303;430304;2528.87;0.4667;2968.1153;84121;;730;0.184931507;554.7945205;51249;2-DanosEletricos;(-1.001, 236.0];6.8481;-4.28377517;0;0;0;0.5512;0;0;0;0;0;-0.6866;0;-0.048319102;0;0;0;0;0;10.81144967;0
422;51;267;2;29/10/2021 00:00;29/10/2023 00:00;29/10/2021 00:00;29/10/2023 00:00;22451;70;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;10000;-1;;0.9741;RJ;3;3301;330101;5038.84;0.3762;5104.9533;192065;;730;0.206849315;2068.493151;51267;2-DanosEletricos;(-1.001, 236.0];6.8481;-2.985128602;0;0;0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;10.14062123;0
427;51;278;2;07/11/2021 00:00;07/11/2023 00:00;07/11/2021 00:00;07/11/2023 00:00;3113;10;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;15000;-1;;0.4365;SP;3;3810;381007;2808.86;0.2825;7782.7236;565893;;730;0.219178082;3287.671233;51278;2-DanosEletricos;(-1.001, 236.0];6.8481;-2.64323434;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;23.78884374;0
432;51;280;2;08/11/2021 00:00;08/11/2023 00:00;08/11/2021 00:00;09/06/2023 00:00;9661;30;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;5000;-1;;0.5153;SP;3;3810;381007;1168.03;0.2394;1993.3407;27397;;730;0.220547945;1102.739726;51280;2-DanosEletricos;(-1.001, 236.0];6.8481;-3.675124402;0;0;1.0144;0;0;0;0;0;0;-0.4468;0;-0.015736837;0;0;0;0;0;41.46454653;0
435;51;287;2;08/11/2021 00:00;08/11/2023 00:00;08/11/2021 00:00;08/11/2023 00:00;22750;8;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.6537;RJ;3;3301;330101;1134.69;0.3762;5104.9533;192065;;730;0.220547945;1102.739726;51287;2-DanosEletricos;(-1.001, 236.0];6.8481;-3.675124402;0;0;0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;5.086314302;0
442;51;293;2;09/11/2021 00:00;09/11/2024 00:00;09/11/2021 00:00;09/11/2024 00:00;11320;180;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;10000;504;0;0.9656;SP;3;3810;381006;2696.49;0.2162;2372.5806;6134;0;1096;0.333941606;3339.416058;51293;2-DanosEletricos;(484.0, 686.0];6.8481;-2.985128602;0;0;0;0;0;0;0;0;0;-0.6866;0;-0.00352337;0;0;0;0;0;23.87538539;0
447;51;298;2;08/11/2021 00:00;08/11/2023 00:00;08/11/2021 00:00;08/11/2023 00:00;17047;202;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;450;;-3;SP;3;3504;350402;-3;0.1216;539.9319;14111;;730;0.220547945;1102.739726;51298;2-DanosEletricos;(236.0, 484.0];6.8481;-3.675124402;0;0;0;0.8598;0;0;0;0;0;-0.2698;0;-0.008105358;0;0;0;0;0;42.72867498;0
455;51;303;2;10/11/2021 00:00;10/11/2023 00:00;10/11/2021 00:00;02/09/2023 02:09;30510;70;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;10000;812;;0.1798;MG;3;3104;310401;1152.71;0.3297;7505.6011;108931;;730;0.223287671;2232.876712;51303;2-DanosEletricos;(686.0, 821.0];6.8481;-2.985128602;0;0;0;0.2969;0;0;0;0;0;-0.6866;0;-0.062569966;0;0;0;0;0;30.2864807;0
459;51;304;2;11/11/2021 00:00;11/11/2023 00:00;11/11/2021 00:00;11/11/2023 00:00;13087;570;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.3695;SP;3;3505;350502;2644.5;0.2441;1447.6141;49753;;730;0.224657534;1123.287671;51304;2-DanosEletricos;(-1.001, 236.0];6.8481;-3.675124402;0;0;0;0.8598;0;0;0;0;0;-0.2698;0;-0.028578123;0;0;0;0;0;41.86279459;0
465;51;313;2;12/11/2021 00:00;12/11/2023 00:00;12/11/2021 00:00;12/11/2023 00:00;5525;80;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.1247;SP;3;3810;381007;735.67;0.2825;7782.7236;565893;;730;0.226027397;1130.136986;51313;2-DanosEletricos;(-1.001, 236.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
470;51;315;2;12/11/2021 00:00;12/11/2024 00:00;12/11/2021 00:00;12/11/2024 00:00;3155;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;15000;639;;0.3483;SP;3;3810;381007;916.69;0.2825;7782.7236;565893;;1096;0.333941606;5009.124088;51315;2-DanosEletricos;(484.0, 686.0];6.8481;-2.64323434;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;23.78884374;0
476;51;316;2;12/11/2021 00:00;12/11/2023 00:00;12/11/2021 00:00;13/09/2023 03:49;3134;2;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;15000;-1;;0.5566;SP;3;3810;381007;1721.93;0.2825;7782.7236;565893;;730;0.226027397;3390.410959;51316;2-DanosEletricos;(-1.001, 236.0];6.8481;-2.64323434;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;23.78884374;0
481;51;317;2;12/11/2021 00:00;12/11/2023 00:00;12/11/2021 00:00;12/11/2023 00:00;4249;20;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;15000;894;;0.0363;SP;3;3810;381007;706.63;0.2825;7782.7236;565893;;730;0.226027397;3390.410959;51317;2-DanosEletricos;(867.0, 894.0];6.8481;-2.64323434;0;0;0;0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;23.78884374;0
486;51;319;2;13/11/2021 00:00;13/11/2023 00:00;13/11/2021 00:00;13/11/2023 00:00;60810;50;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;407;;0.6852;CE;2;2303;230301;3987.86;0.1776;8195.972;60799;;730;0.22739726;1136.986301;51319;2-DanosEletricos;(236.0, 484.0];6.8481;-3.675124402;0;0;0;0;0;0;0;0;0;-0.6866;0;-0.034922946;0;0;0;0;0;11.6051928;0
491;51;321;2;15/11/2021 00:00;15/11/2024 00:00;15/11/2021 00:00;15/11/2024 00:00;22210;30;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;858;;0.9237;RJ;3;3301;330101;4922.96;0.3762;5104.9533;192065;;1096;0.333941606;1669.708029;51321;2-DanosEletricos;(821.0, 867.0];6.8481;-3.675124402;0;0;0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;5.086314302;0
