id;cod_sucursal;num_apolce;cod_cobertura;dat_inicio_vigencia_apolice;dat_fim_vigencia_apolice;dat_inicio_vigencia_documento;dat_fim_vigencia_documento;num_cep;complemento_cep;cod_tipo_seguro;des_tipo_seguro;cod_congenere;cod_modalidade;des_modalidade;cod_grau_risco;des_grau_risco;flg_condominio_horizontal;vlr_maximo_lmi;vlr_score_serasa;qtdsin;ind_vert1;uf;ibgregmac;ibgregmso;ibgregmic;rndpcap_str;indvert_str;densidemo_mun;qtdemp_mun;indvlr;tmpapl;exp;lmiexp;apltratada;cobdes;FAIXA_SCORE_SERASA;BASAL;PARSEV;par_tpseg;par_mdl;par_restip;par_regmso;par_regmic;par_regmac;par_indvert_str;par_uf;par_renda_alta;par_no_arvore;par_chorizontal;par_coef_X_qtdemp_mun;par_ind_vert1;par_ultimo_ano_modelagem;premio_estimado;lmi_exc;premio_exc;premio_estimado_reset;premio_seguranca
233;51;96;64;19/09/2021 00:00;19/09/2023 00:00;23/09/2021 00:00;19/09/2023 00:00;5007;2;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;2;5000;881;;0.8103;SP;3;3810;381007;3134.21;0.2825;7782.7236;565893;;730;0.152054795;760.2739726;5196;64-Vendaval;(867.0, 894.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
238;51;98;64;20/09/2021 00:00;20/09/2023 00:00;20/09/2021 00:00;20/09/2023 00:00;8030;590;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0;SP;3;3810;381007;511.91;0.2825;7782.7236;565893;;730;0.153424658;767.1232877;5198;64-Vendaval;(-1.001, 236.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
243;51;101;64;21/09/2021 00:00;21/09/2024 00:00;21/09/2021 00:00;21/09/2024 00:00;1516;100;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;858;;0.5469;SP;3;3810;381007;854.83;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51101;64-Vendaval;(821.0, 867.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
247;51;105;64;22/09/2021 00:00;22/09/2024 00:00;22/09/2021 00:00;22/09/2024 00:00;21655;340;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;3000;-1;;0.7086;RJ;3;3301;330101;658.09;0.3762;5104.9533;192065;;1096;0.333941606;1001.824818;51105;64-Vendaval;(-1.001, 236.0];4.257353446;-2.275877579;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.603512735;0.650878184
252;51;110;64;23/09/2021 00:00;23/09/2024 00:00;23/09/2021 00:00;23/09/2024 00:00;4710;90;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;3000;864;;0.4487;SP;3;3810;381007;2692.2;0.2825;7782.7236;565893;;1096;0.333941606;1001.824818;51110;64-Vendaval;(821.0, 867.0];4.257353446;-2.275877579;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.603512735;0.650878184
257;51;112;64;23/09/2021 00:00;23/09/2024 00:00;23/09/2021 00:00;23/09/2024 00:00;8290;480;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;6000;775;;0.0343;SP;3;3810;381007;774.15;0.2825;7782.7236;565893;;1096;0.333941606;2003.649635;51112;64-Vendaval;(686.0, 821.0];4.257353446;-1.609288469;0.297264283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.01692286;4.754230715
267;51;118;64;25/09/2021 00:00;25/09/2023 00:00;25/09/2021 00:00;25/09/2023 00:00;11030;603;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;882;;0.8047;SP;3;3810;381006;1636.23;0.6309;1543.4852;22570;;730;0.160273973;801.369863;51118;64-Vendaval;(867.0, 894.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
272;51;127;64;27/09/2021 00:00;27/09/2023 00:00;27/09/2021 00:00;26/06/2023 00:00;9810;390;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;679;;0.0814;SP;3;3810;381007;1308.61;0.2394;1993.3407;27397;;730;0.163013699;815.0684932;51127;64-Vendaval;(484.0, 686.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
277;51;128;64;27/09/2021 00:00;27/09/2023 00:00;29/09/2021 00:00;27/09/2023 00:00;4144;20;1;APOLICE NOVA;-1;1;HABITUAL;;;2;5000;453;;0.8303;SP;3;3810;381007;2462.51;0.2825;7782.7236;565893;;730;0.163013699;815.0684932;51128;64-Vendaval;(236.0, 484.0];4.257353446;-1.762887192;0.297264283;0;0;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;7.115818803;1.778954701
282;51;129;64;27/09/2021 00:00;27/09/2023 00:00;27/09/2021 00:00;27/09/2023 00:00;22030;30;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;656;;0.9903;RJ;3;3301;330101;3680.56;0.3762;5104.9533;192065;;730;0.163013699;815.0684932;51129;64-Vendaval;(484.0, 686.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
287;51;137;64;29/09/2021 00:00;29/09/2023 00:00;29/09/2021 00:00;29/09/2023 00:00;4560;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;922;;0.2479;SP;3;3810;381007;4415.08;0.2825;7782.7236;565893;;730;0.165753425;828.7671233;51137;64-Vendaval;(915.0, 929.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
293;51;139;64;29/09/2021 00:00;29/09/2023 00:00;29/09/2021 00:00;29/09/2023 00:00;9291;210;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;916;;0.193;SP;3;3810;381007;2232.75;0.1776;4038.887;25376;;730;0.165753425;828.7671233;51139;64-Vendaval;(915.0, 929.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
299;51;143;64;30/09/2021 00:00;30/09/2023 00:00;05/10/2021 00:00;30/09/2023 00:00;8717;650;1;APOLICE NOVA;-1;1;HABITUAL;;;1;6000;-1;;0.0332;SP;3;3810;381004;981.57;0.1444;577.4158;11789;;730;0.167123288;1002.739726;51143;64-Vendaval;(-1.001, 236.0];4.257353446;-1.609288469;0.297264283;0;0;0;0;0;0;0;0;0;0.230843282;0;0;0;0;0;0;23.95489151;5.988722878
305;51;150;64;01/10/2021 00:00;01/10/2024 00:00;01/12/2021 00:00;01/10/2024 00:00;1423;1;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;61;;0.9324;SP;3;3810;381007;4371;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51150;64-Vendaval;(-1.001, 236.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
